AAPL,ABMD,ADBE,ADI,ADP
0.1222225211533811,-0.0506400722746915,0.0170140279150023,0.0504141443396193,-0.031804533537838
0.0159181368206798,-0.1054310385983505,-0.00671981612104,-0.140033132673401,-0.0033684837102505
0.0002315623537523,0.1044325304288396,0.0594688437698707,-0.1003613622456907,-0.0102430271555222
0.0841633974702721,0.1817692868425529,0.0424986208051687,0.0616044350595657,0.0060663176356166
-0.0367637334118172,0.0746695238319565,-0.0300852976168521,0.0028687746089652,0.0202952312350639
-0.1054348382415811,-0.0333782079162023,-0.1069549586620239,-0.149644620206891,-0.0562459845848599
-0.0259665164323896,-0.0881685901504005,-0.0413152540338361,-0.0948372180585224,0.0162305287596011
-0.0217823833401125,-2.110113950370973e-05,0.020965984625652,0.0643391504933323,0.0570216100732992
0.0253501771178317,0.0703391263509423,0.0395537622205739,0.2748456485426018,0.0617859300677623
0.1000191772763109,0.1545777635785459,0.0236597292493137,0.08706727765838,0.0139364388124492
0.1118215108884009,0.1424981325137402,0.0475673137725904,0.0198319849835195,0.0133216598384016
0.0035465729223415,-0.0184145801457966,0.0112624923421007,-0.0479750886019534,0.0350947387921669
-0.0538305088178274,-0.0154416504996328,-0.0469070168662582,-0.0308883227954188,0.0262577898757032
0.0131745699160838,0.0565435664008919,0.1797971014787491,-0.039934249566059,-0.0143604748166263
-0.2527709775683689,0.0889587271205583,0.0054027809516385,-0.0213707296611858,0.0601259663233086
-0.6778863615885017,0.012247072424389,0.0222891190471914,0.0289003149130895,-0.0387326829421921
-0.0929390747490974,0.0409480546828255,-0.0810552726995883,-0.2135594973408898,0.005263309340949
-0.0402089534737652,-0.0462034940724991,-0.0543820415307951,0.005688878182863,-0.0512447309752865
-0.0549411132224031,0.0747353825128307,0.034148844138834,-0.0568425726681387,0.0360662468824735
0.0906899397612632,-0.1825503771101622,0.085716648918904,-0.0883245660673388,0.0308533093333371
-0.0172413909621422,-0.0610605295948274,0.0565770978314517,-0.1994139442863285,0.0015371707267619
-0.0504527383670141,0.0365197875155485,-0.0188937674456637,0.1300655660063161,0.0243525746163726
-0.0262148237441051,-0.0264321632079815,-0.0478605330229169,0.0536458354602116,0.025432683460548
-0.0733530625530463,-0.1043855654626275,-0.1457967912504005,-0.1380339079180861,-0.0299554042207232
-0.1287247184656232,-0.0641940336188793,0.042244813129733,0.0553501419923221,-0.0239050794419668
-0.0415482423104158,-0.0548532813212054,-0.0393194009544899,0.0226621108740494,-0.0504365705558869
-0.0323479158874004,0.1138751978200196,-0.0609480812779916,-0.1073927357691557,-0.0384678705489505
0.0318320169002983,0.0092757074312759,0.0119824271348809,0.0381642877884438,0.054166231313685
0.0876137523588032,-0.1112270175378822,-0.1812078303393685,-0.0551607712339268,-0.0684323042897494
0.0565847203334468,-0.2092077275776174,-0.0718567879179139,-0.0241266877406203,0.034171556565353
0.0516289287063789,0.171714915918534,0.1142014656691476,0.1411652804881642,0.0005494208905916
0.1026828497603455,-0.1286679378758792,0.0762767839262776,-0.0141709740271624,-0.0175298644785799
0.0685165692514071,0.1752387738403564,-0.211635308636751,0.0542397156004716,0.0005787694470549
-0.0471102429087122,0.2029670924324391,-0.1757088830256168,-0.143733254179986,-7.954993819092593e-05
-0.0453847252407904,-0.0150313162140398,-0.049754985731341,-0.0279095055248519,-0.0062730047464625
-0.0403210397116309,0.001111854951147,-0.1795351207417685,-0.0946052470314922,-0.0370641286098498
0.0168373746881536,-0.1992069857537695,-0.0797272569975278,-0.096166671328711,0.0258145396653488
0.0910317817435768,-0.1059678203440381,-0.0600046084525747,0.0291713098236776,0.0058747210462408
-0.0620295809181106,-0.1302541878543222,-0.0389427995572684,-0.062497070487637,-0.0945856937226197
0.0684962797760353,-0.0715226879350185,0.237441091311271,0.0100055052238667,-0.031588211506488
0.0607729306753093,-0.0388847881937004,0.0177302183905707,-0.0434481576952792,0.0358754525505697
-0.0810402246966797,-0.2233461222389903,-0.0511563440592208,-0.1611436185321499,-0.0127552275638103
0.0540893099533734,0.1487934935757029,0.1964039215241264,0.1224380570014589,-0.0187551235675242
0.0581976709274725,0.2689832795538009,0.1100232738318074,0.1753644636100766,0.01167976491908
0.074526262427659,-0.002182964958389,-0.0038807734680732,0.0073489295816342,0.0065102122049869
0.0384882644020031,0.0180606447711344,-0.0320636030762613,0.0876945987171433,0.0033716591043195
-0.0758929976607019,0.0098066661108386,-0.0419628473127899,-0.0360644223615183,-0.0059870128998005
-0.013907676993727,0.040040800821564,0.0003340098104094,0.0106121565355996,0.03010662939149
-0.0119552054025544,0.2055136915310584,0.0994958831624028,0.0693935191155192,0.0284607938605403
-0.1252735689410258,-0.0059586085360212,-0.1106494721557846,-0.1089992788060656,-0.0251569352261569
0.026354353058607,-0.0248845649864102,0.0246492721180984,0.0714668197859849,0.0200560024139524
-0.0403087191977009,-0.0618905754178977,-0.0272186238692255,-0.1055804760989254,-0.0465220102456083
0.0548127743477273,0.0303614187293397,0.0723739356953219,-0.0737856884835741,-0.0189920384747419
0.0982637240150008,-0.0160189380260882,0.0452547235178091,0.0336844666675317,-0.0141229966477673
-0.0147364868258721,0.0694298195296823,-0.0090919901054578,0.0415024807771362,0.0033777320494619
-0.0064177636108413,-0.1311135557832652,-0.0625697445906041,-0.0612310470003225,0.0259931213528146
-0.0544871129411044,-0.1178783489933348,-0.0405505491567161,0.0056406026133957,0.0094534585048036
-0.1438912508316359,-0.0734467074553322,0.0258989036362637,0.0680000458680458,-0.0395157607940417
0.0152077677902704,0.0579647328269921,-0.0769628509057636,0.0868604419478922,-0.0390242030875995
-0.0076563045756934,-0.0331320977826408,-0.1040159116610826,-0.0210052074183884,-0.0223606067264827
-0.0253152956933546,-0.0294594809716408,-0.0184833815489873,0.0187820087144374,0.0186683547621533
-0.0255400690796663,0.0391858039652555,0.0098876276029202,-0.0061322259370713,0.0444041337339982
0.009718424830601,0.0013355529727547,-0.0151705208429753,0.0320486868011364,0.0242281590395752
-0.0197412473436944,-0.1035595289266249,-0.0668220606052263,-0.125644182813331,-0.0380341024471326
-0.0324749743083589,-0.0182061418440655,0.0335971045389564,-0.0397499470180551,0.0049882760955402
-0.0617631420732849,-0.152051720724466,-0.1816998725284104,-0.2056954444848751,-0.0756725064751866
-0.0440388886833771,0.0461484301961441,-0.1240167492092778,-0.0271384698183934,-0.0446908244337014
-0.0073681433068431,0.1759113394175906,0.0973515127265369,0.0640539879243098,0.0777552530031489
0.0878091014466972,0.0805566380116258,0.1282254836162817,0.1329813374389736,0.0114585266115994
0.0527447242507828,0.0144566282762559,-0.010462421161868,-0.0445137289356769,-0.0068586931743745
0.0512161221739297,0.1355853687982766,0.073509017262161,0.0292749687657254,0.0339795656878436
-0.0438853545545649,-0.0282123578452959,-0.1470738897870558,-0.0336965206703241,0.0280169532902792
0.0615908981695698,0.0045273662726028,0.0366957667525191,0.1284787591227902,0.0378730022598872
0.0052830394387415,-0.1016835811035763,0.0667330193355764,0.0549842262742767,0.0262276966823802
0.0274138136790156,-0.0372154322047202,0.0588484631167327,-0.0875956021761212,0.0185295183928744
0.0569770990671418,0.0295083788135803,0.0173714172770411,0.0034854989915089,-0.0118813178444461
0.0723038748622559,-0.0337964959631795,0.055833663801704,0.0681773539035481,0.0332775359847694
-0.0483400220889311,-0.0617278315362281,-0.0748327036207539,-0.0125312409967031,0.0158155033824747
-0.0210708753986132,-0.1034090524142801,-0.0276670131794087,0.0042725112221448,0.0115568933424867
0.0398146988725203,0.02403439099188,-0.0133169002164059,-0.0259746631131765,0.0059871222479364
0.0566662943682705,-0.0431161667684905,0.0468424251948955,0.0510929519321523,-0.0147734517460205
-0.0547277699632133,0.011095078675011,0.1054407674177593,0.0105305835502251,-0.0279669848268078
-0.0105081447557633,-0.13240189662165,-0.0300493619734383,-0.0770445223498712,0.0102799509291435
0.0526577874817866,0.0702532747722561,-0.0239464791896528,-0.0215984663668447,-0.0242776623368081
0.0465003211743982,-0.0207574039837021,0.0043710309648075,0.0176233542017039,-0.0406753200685687
0.0349523665681198,-0.0875176451983863,-0.0053669092967432,-0.059182022374729,-0.0056303003862545
-0.004735630421239,0.0021611902780422,0.054970544510994,-0.0018028181823024,0.0060034500200449
-0.0912008746421874,-0.185666283905689,-0.0548642997873711,-0.0556258886855194,-0.0265636967773339
0.0181078753316525,-0.0918954457234373,0.068989950880518,0.0183322639351519,0.0109643825888254
0.0545067967987191,-0.0269640918344729,0.0707739706632817,0.1478022851592682,0.0718394457507978
0.0223166133395977,0.0060661532953472,-0.0380833577186319,-0.0081333582233651,-0.0096231538977291
-0.0063697232260642,0.0664509275970881,0.0199039201694151,0.0053844001527245,0.0075213023989051
-0.0451410529638074,0.0135259754095944,-0.0030966509355785,-0.0281301792087287,0.0005287638541267
0.0373190060515923,-0.0526345478999839,-0.0036956206672535,-0.0120333420607408,-0.0199583213583545
0.01083386404008,-0.1221433403060281,-0.0222170022096008,-0.0435677926800663,0.0042780280984375
0.0318824252449391,-0.0568974143480507,0.0410020842548419,0.0347285484396087,-0.0694212681199482
-0.061350131991389,-0.0851780870497136,-0.048154142042756,-0.1121564659238023,-0.0292473750720083
-0.0020764775547469,-0.1099545169857361,0.02127652527719,-0.0667925017157733,-0.004111854860278
-0.0208762566254976,0.0096872332541917,-0.0010827697235868,-0.0092946231121358,0.0058714563640496
0.0668238836365202,-0.0282128475723659,0.080831089994291,0.0984718736267549,0.0497653518122804
-0.0259423594616996,0.002851233970287,-0.104241121637453,-0.0064876276410421,-0.0122139015649773
-0.0207588661855597,0.0506213298636519,-0.0349892884433704,-0.0630100787422698,-0.0110188081852382
-0.063835102333986,-0.0438541492386634,-0.0158488030775263,-0.0434188203313667,-0.0064125075530916
-0.0966765138696097,-0.1167758877184288,0.0031049732011139,-0.0422804399724192,-0.055928246798707
-0.1058321020044623,0.0135832836340865,-0.2397345438232219,-0.0450337578065713,-0.0524720983794666
-0.0643272952002624,0.1337924237140404,-0.0163215026908201,-0.0970193917808854,-0.0659874423816462
0.0238915744771739,0.0179872901323836,-0.0168267495738052,-0.0249752271730216,-0.0444156375597963
0.0097431526258486,-0.0977720021654788,-0.0266956298423837,-0.027839609520031,-0.0229332756593567
-0.0857578088469419,-0.0593520464171253,-0.0196044549548761,0.010433755809728,-0.1004543718814665
-0.1048024415938733,-0.0462355439540227,-0.0646767318469399,-0.1462317726226998,-0.060317309409708
0.0225356172526878,0.0277840543776417,-0.1306923067320369,-0.0392274474907892,0.0618374113851207
-0.0122787214418897,-0.0608656645691754,-0.2052729833428039,-0.0664906102551081,-0.0086794275985755
0.0281467983570515,-0.0067154785051974,0.0882082397267569,0.0845932637662794,0.024952594541538
0.0458070177851832,-0.0790280224790305,0.0752022093060045,0.1255169421583222,0.03347916532041
-0.0673834733102007,0.0061545806968468,-0.0053576496508935,-0.0719438628818274,-0.0147133933451626
-0.0432768028849315,-0.0200666523120254,-0.0842869086526647,-0.0785314894508899,-0.0343859057710465
-0.0008269303091104,-0.021954905577594,0.0338134008383064,0.044364311568203,0.0312503168760378
0.0339925832996412,-0.1354624885845183,0.0224919305077393,-0.1387096839225718,-0.0500927880631074
0.001005712646489,-0.1519137102590242,-0.0141676440316134,-0.0253778823244923,-0.0269877473091764
-0.0321225400310924,-0.1357811671797306,0.0195521638388576,-0.0031119483066479,0.0034483508747999
-0.0264176734756511,-0.2268739076515938,0.0063832696644734,-0.0545007118684255,0.0139522043352782
0.0459980296904358,0.2318935634334852,0.1323361900636577,0.2294300740146431,0.1250219424630101
0.0179006214343642,0.1203127901299638,0.0622687441370484,0.0716735893197459,0.052021999125051
0.0678055637136783,0.0072406100820217,-0.0338123727516088,0.0276090074674626,0.0011043856190537
0.0414461157821508,-0.0206444892090191,0.1017993658785858,0.0571625325044733,0.006588639189577
-0.0518977336243164,0.0435657431088869,0.0354215413554483,-0.032927377552701,0.002061575048017
0.0021659090554864,0.2141053895203981,0.0592719429008203,0.0630537303998233,0.0153868049806265
-0.0069395657361119,0.0353100264395351,0.0329490858220493,0.0407314905736613,-0.0178539799388945
-0.0438808842877256,-0.0290452692024025,-0.0980933780085249,-0.0720627850106936,-0.0012511160196493
0.0080197243464503,-0.0414614085793159,-0.0455938649553631,-0.0613203496139593,-0.0334111970651544
-0.0359977036881469,-0.2238558327219306,0.0172486680530319,-0.0330706056915426,-0.0423249818961117
-0.0163998122430124,-0.024838351335886,-0.008846984697393,-0.0264306016760107,-0.0166549807018321
0.0134802389720238,0.016499336244995,-0.0201535653674,-0.013738964663188,0.01893459952031
0.0149319449294507,0.0663643209366502,0.0982778307188598,0.1156644780492555,0.0102243429458832
-0.0179979426599674,0.0510004338958598,-0.0102158899575841,-0.0363531226419464,-0.0680071562910731
-0.0358486993716993,0.0264559909169297,-0.062761816409389,-0.0755331834569603,-0.0549723489219515
0.0282674115278516,0.1642399656200033,0.0143961001096242,-0.0240242919029016,-0.0236195935110425
0.0062227482787762,-0.0658666655687727,0.0047729496598134,-0.0402661169400353,-0.035050534330709
0.0001757067217511,-0.2094740529340397,0.013482803967725,0.0420684702886076,-0.0165158268262808
0.0347862528686289,0.0337515574900464,0.0587750509323399,0.129824897415292,0.0279360025639769
-0.0098371894383766,-0.0740208382202749,-0.0298820730130962,0.0110239267522711,-0.0426131629286863
-0.016376920511002,-0.0285368896044866,-0.0409031640938772,-0.0233678059059139,-0.0289636637901775
-0.0083950847278362,0.0340026518572222,0.0511517713320315,-0.0047799502886762,-0.0701639855479818
0.0347867458593249,0.0595140842818404,0.156397236195561,0.1113857618968148,0.038916747354122
-0.0336962077207925,0.0268051996309361,-0.037382972446271,-0.0399209603685792,0.0175806773776661
-0.0086640935719228,-0.0526592889528185,0.0127421156226552,-0.0219869771144414,0.0075624447291695
-0.0155417026125144,-0.061394523243776,0.0166572147409116,-0.0324176535223963,0.0124419185506718
-0.0582884341332969,-0.076312412206382,0.0422657385418538,0.0567640485098408,0.0151448495822434
0.005366559170074,0.0019718521920493,0.0391804417634733,0.0950200869192947,0.0324777798241457
0.0569381712636281,0.1387678075676028,0.0197501422169659,0.0262997918148428,0.0227768562146031
0.2092552360644211,0.0157781138927999,0.02775505629047,0.0153634916034768,0.0083771685124309
0.0647945217340102,0.0047849371152917,-0.0125669690327883,0.0308915487229843,-0.0008615246528944
-0.0328436400857432,0.1529213921611025,-0.0687423139509841,-0.0174928795885724,-0.0273890201157769
0.0132208658065549,0.0384873582362952,0.0396954485779637,0.0963868461206587,0.0235745141053054
-0.0487153811835219,0.3045061522790699,0.0277038790600356,0.0199280041968958,0.0351966559427805
-0.0063378925465424,-0.0382083801215211,-0.0425092962401523,-0.0642359614914607,-0.0213267088443722
0.0809115803027162,-0.0680325966631212,-0.0876346363943469,-0.0389571760397862,0.0244649418636071
0.0111408883542656,-0.1047283164205457,-0.0102338520442017,-0.0340093531757816,-0.0264033520462878
0.0077885495435259,-0.0054542661803382,0.0455143632545502,0.0576366496121099,0.0037442815002841
0.0398940804286904,0.0080737538371373,0.0465534112023573,0.0388753475948533,0.0326310975538288
0.0151754553552621,0.0727303771339056,-0.005168253473625,0.0080372647267794,0.020196662033094
0.0304943962674744,0.0018658516012668,-0.0456018200532417,0.0007598505389867,-0.0094082637292918
-0.0042674999433229,-0.0427540540818851,-0.0138785655009763,0.0289100475247883,0.0169697540672011
-0.0297613908769323,-0.0505334972678599,-0.0113669505236995,-0.0109802851150995,0.0178826003282841
-0.0153253359130356,0.0145752435892947,0.0577819573990696,-0.0301675621201837,0.0319916054417972
0.0490243340208593,0.0081931580387906,0.0857011584854521,0.0745276854707484,0.0194639065680748
0.0371029272216336,-0.0287121936958423,0.0354687832180538,0.026180233528779,0.0057477384564506
0.0519869049739432,0.1717273299576616,0.0111916290371434,0.0184937686695803,0.0177824303496469
-0.0085552609049996,0.0765626247823278,-0.0113428597013887,-0.0140983480343392,-0.0279231795078227
-0.0070844677177825,0.0569746126185521,0.0527165999639436,0.0003194691603063,-0.0173535232761707
-0.0480507190705654,0.0696545679997173,0.0081287827984017,-0.0387008674690037,-0.0296400839003663
-0.0172817455827722,0.1581616816043562,-0.0202043698476948,0.0097431105007435,-0.0126710247842494
0.0963578957537858,-0.0084573382978554,0.0409008354361679,0.070290201399962,0.0433782773901394
0.0338021507883103,0.024422226148089,0.0262946506539005,0.0106726939527383,0.0060778667911178
-0.0418892011196359,0.0050886575473905,-0.0048134981592435,-0.0046640172508602,-0.0305791028778479
0.0106206410808076,0.0062793058369061,0.024836121742096,0.0266876351402394,-0.0076587399299516
-0.0109683690651325,-0.0337665462801388,0.0346471057819508,0.0616161513492325,0.0091619034312606
-0.045221153192285,-0.1441254719001659,-0.059146905947101,0.009870439218707,0.0425827879326083
-0.0662101810937019,-0.0063836639989705,-0.0737186955626194,-0.0278326383716103,-0.0396877158207473
0.0165489519206942,-0.0205165942238871,0.0413488758230204,0.0684580348909604,0.0080597454287754
0.0184923469353854,0.1182450149536893,-0.0031302797852061,-0.0084004593314488,0.0253420527221459
-0.0218897417627106,-0.0854900722314209,-0.0512850174959824,-0.0544201371413755,-0.0015324949617845
-0.0398412893116115,-0.0496059960987582,-0.0023317402880911,-0.0383668519236075,0.0030872021063181
0.0113068687614137,-0.0341094549762299,0.0260661081231607,0.0076960962645182,-0.0022032401324683
0.0511893725433578,0.0036002378022861,-0.0126911416653725,0.0218327231875936,0.0207729121303992
0.0622872982535944,0.0181579639587485,-0.0161758532801634,0.0587759366338422,0.0403862125066107
0.0380878030736191,0.0187356109913461,-0.0296391042985728,0.0383738339183956,-0.009548073532906
-0.0433043137842894,0.1060398949242305,0.0099780338282822,-0.0291981414014048,0.018935474309067
0.0109437219767576,-0.0140832124070189,-0.0178715124730675,-0.0246855764473559,0.0243619490373392
-0.0208086381129142,-0.1085224389082628,0.0171289354477153,-0.0228140728399388,0.0107728057151144
0.0410204711647284,0.0251941147529726,0.0255060090709711,0.0540322412694553,0.0249873641817415
-0.0179163915596463,-0.0288788354570288,-0.0057763928983791,0.0228381734879135,-0.0068410346977225
0.0016113161153099,-0.0067854898904586,-0.0537654137759657,-0.0145984371797189,-0.0365502492052534
0.0778124146195824,0.0604780214038456,0.0070177518457006,0.027022842510874,0.0288736539565657
0.0921919884154081,-0.0146702354998344,-0.0445452445769514,-0.0622584903708638,-0.0153962150688959
-0.0412560832661322,0.0179310977699458,0.030768728282871,-0.036475324918562,-0.0272456863695116
0.0040617873318611,0.0595808362269041,0.0722607273602724,-0.0002936733828184,-0.0106632822353933
0.0519243551938121,0.0267303640233325,0.0189726153012754,0.0529122622015671,0.03433677406501
0.0091062678659197,0.1509650095072849,0.0410088184833492,0.0243635461824345,0.0450899820399177
0.0090184953092853,0.0688651666224573,0.0089469124866443,-0.0238251357433418,0.010099945889558
-0.0049903637531674,0.1920438055787854,0.0073047602968414,-0.0416574413621204,0.003222029261154
-0.0458033257105352,0.0142167523729663,-0.0064688017248744,-0.0469525959294623,-0.0198862276926945
-0.0071300382887157,-0.0264175367648231,0.054523848311561,-0.0165049054720518,0.0181103220645675
0.0213740408834518,-0.0539258394956969,-0.0179456880109123,0.052336016375686,0.0286752480601371
-0.0072372850267001,-0.0755366705913083,-0.0025543794254243,0.0247252466048411,-0.0399911092034344
0.0473053372958693,0.1279615884245437,0.0174947402873488,0.0278387088760529,0.0057193039863503
0.0156472501846797,0.0430411612706786,0.0188131319310049,-0.0188739940963658,-0.0103697647291709
0.0590246940379334,-0.0055219887689035,0.0310956537674589,0.0267496809758425,0.0138116824826464
0.0501849769931805,-0.0004878401016501,-0.043514579474035,-0.0402354191056599,-0.0194167763200359
0.0414423281881696,0.0412605931672844,-0.0118564615288594,-0.0234749745152926,-0.0102926858642944
-0.0306341813933539,-0.0257328007578232,0.0341611423716763,-0.0098587554846409,-0.0436958897826591
-0.0576208986569407,-0.0910422454389774,-0.027799835401026,-0.0621515493909026,-0.021807941212534
0.0064488205300909,-0.1053640401986015,-0.0183412542977863,-0.0287188719250126,-0.0156015410213643
0.0340177187701035,-0.0419843839460876,-0.0519519915189436,-0.0388611896681325,-0.0008496518903822
0.0173805073813484,-0.035716242520507,-0.0126582664854226,-0.0293179282344895,0.0275545615270083
-0.0324210040961223,0.0770511323866411,0.0491517084446071,-0.017989180987719,-0.0057580545074968
-0.0113906290135712,-0.0342688717573982,0.0066101135333838,-0.0879936249586856,-0.0452742448606628
0.0055967201312258,-0.044123274720857,0.0492502715085203,0.0249437346592977,0.0223859257397851
0.0629230025479403,0.0271186000776717,0.0157538866782371,-0.0062284770649729,0.0047768376035479
0.0610313193788684,-0.0061192339817695,0.0018769333567942,-0.0211115035824804,0.0048909189182286
0.0240486216021804,0.0125011154552989,0.0495425180819308,0.0089331593022525,0.0221018514003299
0.0007809530056303,0.0727940600089196,0.0015565862279975,0.0595953750916748,0.0313054799093897
0.0406382837213673,-0.0701564693167595,0.0087313032137106,0.0346812777974534,-0.0086646100967229
0.0235709324991776,-0.1172236123221059,0.0036264894023241,-0.0053847921204308,-0.0134496139314959
0.0298112141481288,0.0769743575407462,0.0348834442364731,0.0340211253712805,0.035429688424966
0.0448739875378781,-0.0450098564753944,0.0100687667377949,-0.0501695441264882,-0.0383590716479673
0.1418364152428686,-0.0187267754889495,0.0441072108279692,0.0175704894764141,-0.0158792515275818
0.0500510174732655,0.1784871824164513,0.0236291039378655,0.0315345738644499,0.0568274657408829
0.0775696171213387,0.2314856239433607,0.0432547007001309,-4.311858890027054e-05,0.0284257120820585
0.0131663582206286,0.1134873803143978,0.0108488991616773,-0.0114942986578507,0.0175118891140684
0.0060842012115257,0.0520823136870047,0.0070920564311451,0.0386178925853926,0.0007871829207792
0.1300954737414039,-0.0725111514356329,0.0328817257509133,-0.044489054406025,0.0035207028582187
0.052945603647717,0.0044173776075679,0.0198771412710994,-0.0320763480757788,0.0110258327675474
-0.0305549600706432,-0.0666676993376964,-0.0122182816394627,-0.019936249947027,-0.0109965316444897
0.0184933706721668,-0.0125883703859801,0.0216973914616267,0.0049596461224803,-0.0158694036506141
-0.0289523632408235,-0.0236884502845002,-0.0096271688130942,-0.0193371902132932,0.0065309620971656
0.0102240473894552,0.061143643287834,0.0229950198836714,0.0037965044042951,-0.0048749459719727
0.0135968332685492,0.0086364797536711,-0.0528645520412682,-0.0249097076900164,-0.0332185786795409
0.0404085242853346,-0.0892398995518148,-0.0222806355096536,-0.009036635709664,-0.0172901319351854
0.0378497031609068,-0.1474864618364897,-0.0107456813958086,-0.0079562859147772,0.0299153444826822
0.0274612299888988,-0.0286407671947825,-0.0373866362200487,-0.0148951553217644,-0.0053149582615379
0.0772308206704976,0.012187419885155,0.0876323394927425,0.0442585401673412,0.0117305906505964
0.0188305866661767,-0.0621073314594085,0.0388104170649978,0.0378838688342293,-0.0165019071177274
0.0948038584015712,-0.0495756969873526,0.0084178925453111,-0.0136835823785461,-0.0197888181011034
0.0035095534933071,0.0091466455463065,-0.0359325348614789,0.0003623474849883,6.636640108226288e-05
-0.0073716060382317,0.0474210608319802,0.0159417455504828,0.0089746356200923,0.0131836908364162
-0.0730486351937939,0.0280304492826246,0.0367926786005408,-0.0030737597684105,0.0135838800404615
0.0242270194224714,-0.0236460164423415,0.001287474985296,-0.0237368215451021,0.0249114147620517
0.0324387101847629,-0.0447927845317903,0.02337738203917,-0.0114788674117871,0.0146652980983383
-0.022869877659174,0.0197007847249701,0.0080722962231361,-0.002858161514359,-0.0010468692962959
0.0139192496530718,0.0442720480919076,0.0064898731917835,-0.0048884949198315,0.0042549141694245
-0.0723837643834323,-0.0064355156661806,-0.0438499924398501,-0.041702590517763,-0.0163430389671241
-0.0890837840587124,-0.0113492795019789,-0.107564917469058,-0.0119610660403028,-0.0195217141018719
-0.0008480535073543,-0.0364500968569965,0.019637456606786,-0.0033566833276559,0.0034477404185344
0.0164348678298053,-0.0928828772637992,-0.0306748475652187,0.0182751025597034,0.0074646848565569
-0.0325047084826916,-0.0342935189079356,0.0117482687881294,0.0070580696619986,-0.0062937115441696
0.0220299529648797,0.0643599868077586,0.0507653337035534,0.0641288760371736,0.0108068378239756
0.0981274211459071,0.0326614684615385,0.0649000471726752,-0.0016410165095273,0.0033962266928555
-0.0132705144696207,-0.0580828846283005,0.0130072786118176,0.0228288949594541,-0.0116870200106014
-0.0684034721128073,-0.0375294179252865,-0.0266542885578964,0.0123261291493506,-0.0113220527792621
0.0024505146483989,0.0091928651423303,-0.0075027760324681,0.0019154375566547,-0.0120715151533463
0.0287313375136747,0.0553959301779136,-0.0493557113105374,0.0024764727284649,-0.0241811789571393
-0.0350811169587636,-0.1410776010897216,-0.0541730519981555,-0.0186800323817721,0.0059522854491356
0.0266612868711512,0.0415480199494973,-0.041108025368616,0.0339302856636121,-0.0008313596689935
0.0404388352064996,0.0707555200711578,0.0397722041139894,0.0472238226607832,0.0122448721760815
0.0907427237315244,-0.0372692336505204,0.0234690279267937,0.0061664782973864,0.0219522488673398
0.0106626228346232,0.0568606125016186,0.0138966965568059,-0.0192373060395176,0.0179532571602765
-0.0139097205791887,0.0557948424102474,-0.0604125570589237,-0.0362831161927519,0.0005754165393763
0.0230873638933939,-0.0280489673434822,-0.0549270599355935,-0.0283446705611942,0.0017590880321676
0.0587738602494043,-0.0376682849447753,-0.000965916304044,-0.0177445615260971,-0.0028014260948006
-0.0173314944992717,-0.0257118826570019,0.0277525713952409,-0.015579754716132,-0.0087817378890924
0.0112554704154158,0.030626696141415,-0.0104555878211876,-0.0001477953339339,-0.0218433487355604
0.068302682741607,0.0603431326456589,0.0138756483186384,0.0346046482704283,-0.0036677066462917
0.0188706025578763,0.0252013339144108,0.0050806663337716,0.0172112073485917,-0.017374315796518
